Zone,Revenue District,Org District,AC Number,AC Name,Site AC,Site AC No,Org Mandal,LB Type,Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,Males,Females,Others,Total
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01028,Kadinamkulam,G01028014,14,Thumba,940,"1,065",0,"2,005"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01028,Kadinamkulam,G01028015,15,St Andrews,878,"1,017",0,"1,895"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01028,Kadinamkulam,G01028016,16,Puthenthope South,772,861,0,"1,633"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01028,Kadinamkulam,G01028017,17,Puthenthope North,598,756,0,"1,354"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01028,Kadinamkulam,G01028018,18,Vettuthura,887,"1,019",0,"1,906"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01028,Kadinamkulam,G01028019,19,Puthuval,877,"1,038",0,"1,915"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01028,Kadinamkulam,G01028020,20,Santhipuram,856,938,0,"1,794"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01028,Kadinamkulam,G01028021,21,Marianadu South,943,899,0,"1,842"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01028,Kadinamkulam,G01028022,22,Marianadu North,"1,239","1,135",0,"2,374"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01028,Kadinamkulam,G01028023,23,Puthukurichy East,727,872,0,"1,599"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01028,Kadinamkulam,G01028024,24,Puthukurichy North,"1,004","1,123",0,"2,127"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029001,1,Kailathukonam,595,702,0,"1,297"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029002,2,Chempakamangalam,713,854,0,"1,567"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029003,3,Poikayil,562,705,0,"1,267"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029004,4,Punnaikunnam,619,773,0,"1,392"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029005,5,Muringamon,629,771,0,"1,400"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029006,6,Aikkuttikonam,646,790,0,"1,436"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029007,7,Kudavoor,708,828,0,"1,536"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029008,8,Pattam,619,651,0,"1,270"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029009,9,Thonnakkal,822,897,0,"1,719"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029010,10,Mangalapuram,638,776,1,"1,415"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029011,11,Karamoodu,640,707,0,"1,347"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029012,12,Edavilakom,548,663,0,"1,211"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029013,13,Varikkamukku,796,940,0,"1,736"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029014,14,Murukkumpuzha,643,745,0,"1,388"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029015,15,Kozhimada,659,774,0,"1,433"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029016,16,Mundakkal,575,729,0,"1,304"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029017,17,Valikonam,565,666,0,"1,231"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029018,18,Mullassery,674,826,0,"1,500"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029019,19,Kottarakkari,618,770,0,"1,388"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029020,20,Veiloor,594,662,0,"1,256"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029021,21,Science Park,696,840,0,"1,536"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01029,Mangalapuram,G01029022,22,Sasthavattom,687,807,0,"1,494"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030001,1,Manalakom,640,767,0,"1,407"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030002,2,Nethajipuram,688,778,0,"1,466"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030003,3,Thachappally,604,830,0,"1,434"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030004,4,Vavara Ambalam West,753,875,0,"1,628"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030005,5,Vavara Ambalam East,732,822,0,"1,554"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030006,6,Puliveedu,566,632,0,"1,198"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030007,7,Pothencode Town,517,607,0,"1,124"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030008,8,Plamoodu,821,"1,014",0,"1,835"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030009,9,Ayiroopara,720,852,0,"1,572"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030010,10,Melevila,757,872,0,"1,629"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030011,11,Kattaikonam,608,722,0,"1,330"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030012,12,Edathara,576,693,0,"1,269"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030013,13,Karoor,818,918,0,"1,736"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030014,14,Panimoola,757,796,0,"1,553"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030015,15,Mannara,711,874,0,"1,585"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030016,16,Manjamala,635,769,0,"1,404"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030017,17,Kalloor,658,788,0,"1,446"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030018,18,Kalluvetti,743,867,0,"1,610"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01030,Pothencode,G01030019,19,Vengodu,586,692,0,"1,278"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031001,1,Kolichira,510,679,0,"1,189"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031002,2,Muttappalam,554,695,0,"1,249"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031003,3,Thettichira,666,838,0,"1,504"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031004,4,Gandhismarakam,592,747,0,"1,339"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031005,5,Akkaravila,603,799,0,"1,402"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031006,6,Chilambil,647,807,0,"1,454"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031007,7,Kannukaalivanam,548,722,0,"1,270"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031008,8,Nalumukku,582,789,0,"1,371"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031009,9,Panchayath Office,571,818,0,"1,389"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031010,10,Perunguzhi Junction,567,786,0,"1,353"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031011,11,Railway Station,502,658,0,"1,160"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031012,12,Kottaramthuruthu,496,641,0,"1,137"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031013,13,Madanvila,676,803,0,"1,479"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031014,14,Azhoor Temple,580,749,0,"1,329"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031015,15,Ganapathiyam Kovil,496,688,0,"1,184"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031016,16,Krishnapuram,471,639,0,"1,110"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031017,17,Azhoor L P S,588,754,0,"1,342"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,129,Chirayankeezhu,,,Chirayinkeezhu,G,G01031,Azhoor,G01031018,18,Mavinte Moodu,547,732,0,"1,279"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040001,1,Vattappara West,915,971,0,"1,886"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040002,2,Vattappara East,"1,010","1,117",0,"2,127"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040003,3,Karayalathukonam,852,"1,019",0,"1,871"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040004,4,Plathara,899,"1,019",0,"1,918"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040005,5,Vencode,981,"1,080",0,"2,061"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040006,6,Kizhakela,"1,004","1,159",0,"2,163"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040007,7,Chekkakkonam,"1,247","1,417",0,"2,664"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040008,8,Ayanikkadu,873,988,0,"1,861"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040009,9,Tharatta,944,"1,090",0,"2,034"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040010,10,Kachani,920,"1,026",0,"1,946"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040011,11,Vettikonam,885,"1,000",0,"1,885"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040012,12,Mudisasthamcode,702,829,0,"1,531"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040013,13,Vazhayila,872,964,0,"1,836"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040014,14,Aramkallu,866,959,0,"1,825"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040015,15,Karakulam,"1,071","1,194",0,"2,265"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040016,16,Mukkola,"1,075","1,205",0,"2,280"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040017,17,Eanikkara,"1,007","1,089",0,"2,096"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040018,18,Nedumpara,900,970,0,"1,870"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040019,19,Kallayam,925,"1,013",0,"1,938"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040020,20,Plavuvila,901,"1,039",0,"1,940"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040021,21,Neduman,978,"1,127",0,"2,105"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040022,22,Maruthoor,966,"1,187",0,"2,153"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040023,23,Kazhunadu,"1,036","1,204",0,"2,240"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Nedumangad,G,G01040,Karakulam,G01040024,24,Chittazha,976,"1,129",0,"2,105"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042001,1,Pothencode,565,680,0,"1,245"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042002,2,Chathanpadu,597,681,0,"1,278"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042003,3,Vazhakkadu,663,784,0,"1,447"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042004,4,Konchira,769,869,0,"1,638"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042005,5,Kanyakulangara,846,"1,001",0,"1,847"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042006,6,Vembayam,765,874,0,"1,639"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042007,7,Karamkodu,705,831,0,"1,536"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042008,8,Cheeranikkara,738,833,0,"1,571"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042009,9,Vettupara,763,890,0,"1,653"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042010,10,Thekkada,799,927,0,"1,726"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042011,11,Chiramukku,817,883,0,"1,700"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042012,12,Perumkoor,831,"1,035",0,"1,866"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042013,13,Mottamoodu,634,735,0,"1,369"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042014,14,Vattappara,773,924,0,"1,697"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042015,15,Kanakkode,745,862,0,"1,607"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042016,16,Kuttiyani,593,688,0,"1,281"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042017,17,Panthalakkode,728,843,0,"1,571"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042018,18,Vettinadu,692,823,0,"1,515"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042019,19,Neduveli,656,783,0,"1,439"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042020,20,Vattavila,635,753,0,"1,388"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042021,21,Mayiladum Mukal,639,798,0,"1,437"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042022,22,Ayirooppara,590,664,0,"1,254"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,130,Nedumangad,,,Pothencode,G,G01042,Vembayam,G01042023,23,Theeppukal,678,774,0,"1,452"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043001,1,Theerthamkara,735,865,0,"1,600"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043002,2,Chela,625,733,0,"1,358"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043003,3,Kalliyode,683,840,0,"1,523"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043004,4,Eryanade,637,730,0,"1,367"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043005,5,Chandramangalam,750,829,0,"1,579"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043006,6,Cheruveli,733,834,0,"1,567"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043007,7,Arampally,638,795,0,"1,433"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043008,8,Vanchuvam,689,758,0,"1,447"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043009,9,Mannoorkonam,585,668,0,"1,253"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043010,10,Thazhnnamala,543,627,0,"1,170"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043011,11,Chullimanoor,540,650,0,"1,190"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043012,12,Nettarakonam,763,887,0,"1,650"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043013,13,Anad Town,732,837,0,"1,569"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043014,14,Mandapam,644,727,0,"1,371"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043015,15,Puthanpalam,801,919,0,"1,720"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043016,16,Thirichittoor,667,815,0,"1,482"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043017,17,Vettampally,720,807,0,"1,527"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043018,18,Venkavila,753,846,0,"1,599"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043019,19,Thannimoode,891,"1,004",0,"1,895"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Palode,G,G01043,Anadu,G01043020,20,Irinjayam,717,829,0,"1,546"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Vamanapuram,G,G01044,Panavoor,G01044001,1,Viswapuram,510,650,0,"1,160"
Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram North,131,Vamanapuram,,,Vamanapuram,G,G01044,Panavoor,G01044002,2,Perayam,466,589,0,"1,055"
